Country,Year,pop,Region,SubRegion,OPEC,EU,OECD,CIS,biogeo_ej,co2_combust_per_ej,coalcons_ej,coalprod_ej,gascons_ej,gasprod_ej,hydro_ej,nuclear_ej,oilcons_ej,primary_ej,primary_ej_pc,ren_power_ej,renewables_ej,solar_ej,wind_ej
Algeria,1965,12.381256,Africa,Northern Africa,1,0,0,0,,62.29201922,0.00293076,,0.0267498,,0.004258065,0,0.055458907,0.089397532,7.220392786,,,,
Algeria,1966,12.613389,Africa,Northern Africa,1,0,0,0,,63.94498955,0.002847024,,0.0277893,,0.003779032,0,0.072981738,0.107397094,8.514531172,,,,
Algeria,1967,12.897116,Africa,Northern Africa,1,0,0,0,,62.6341356,0.002177136,,0.0269577,,0.004364516,0,0.068191312,0.101690664,7.884760003,,,,
Algeria,1968,13.190975,Africa,Northern Africa,1,0,0,0,,61.98293833,0.00230274,,0.0283437,,0.005993226,0,0.072602287,0.109241953,8.281567704,,,,
Algeria,1969,13.491016,Africa,Northern Africa,1,0,0,0,,62.87932515,0.00293076,,0.037266075,,0.003842903,0,0.076701351,0.120741089,8.949740237,,,,
Algeria,1970,13.795915,Africa,Northern Africa,1,0,0,0,,62.45218507,0.003475044,,0.03503115,0.08776845,0.006174194,0,0.087651648,0.132332035,9.592117322,,,,
Algeria,1971,14.110271,Africa,Northern Africa,1,0,0,0,,62.43675766,0.000962964,,0.0397782,0.092515498,0.003512903,0,0.098784178,0.143038246,10.13717211,,,,
Algeria,1972,14.439748,Africa,Northern Africa,1,0,0,0,,62.13115365,0.00083736,,0.04618845,0.117220953,0.005269355,0,0.108437091,0.160732256,11.1312369,,,,
Algeria,1973,14.786469,Africa,Northern Africa,1,0,0,0,,60.5741591,0.000962964,,0.064293075,0.155578494,0.008005161,0,0.118441239,0.191702439,12.96472057,,,,
Algeria,1974,15.153602,Africa,Northern Africa,1,0,0,0,,61.17585424,0.000795492,,0.0744282,0.179868147,0.005290645,0,0.131557822,0.212072159,13.99483498,,,,
Algeria,1975,15.724692,Africa,Northern Africa,1,0,0,0,,61.08703007,0.001004832,,0.102564,0.221482798,0.003491613,0,0.146270409,0.253330854,16.11038576,,,,
Algeria,1976,16.500516,Africa,Northern Africa,1,0,0,0,,60.50649106,0.001967796,,0.121275,0.278967142,0.004140968,0,0.168183833,0.295567597,17.91262753,,,,
Algeria,1977,17.134192,Africa,Northern Africa,1,0,0,0,,59.56364882,0.002553948,,0.1292445,0.266995579,0.002863548,0,0.190103382,0.324765378,18.9542278,,,,
Algeria,1978,17.632645,Africa,Northern Africa,1,0,0,0,,60.11899807,0.001297908,,0.2075535,0.414067507,0.00266129,0,0.196588606,0.408101304,23.14464472,,,,
Algeria,1979,18.166981,Africa,Northern Africa,1,0,0,0,,60.0499694,0.003014496,,0.2934855,0.678724229,0.003097742,0,0.235147029,0.534744767,29.43498246,,,,
Algeria,1980,18.739378,Africa,Northern Africa,1,0,0,0,,60.3965856,0.002679552,,0.3939705,0.554750979,0.002735806,0,0.238328755,0.637714613,34.03072467,,,,
Algeria,1981,19.351357,Africa,Northern Africa,1,0,0,0,,59.78050522,0.00188406,,0.512127,0.643134356,0.003896129,0,0.256763071,0.77467026,40.03183135,,,,
Algeria,1982,20.000096,Africa,Northern Africa,1,0,0,0,,60.74588447,0.034959778,,0.5810805,0.839160323,0.005099032,0,0.272064298,0.893203609,44.65996606,,,,
Algeria,1983,20.682111,Africa,Northern Africa,1,0,0,0,,60.51624955,0.03119166,,0.636174,1.201653481,0.002501613,0,0.305612713,0.975479986,47.16539749,,,,
Algeria,1984,21.39353,Africa,Northern Africa,1,0,0,0,,60.80637934,0.034582969,,0.5589045,1.223131776,0.004811613,0,0.338407218,0.9367063,43.78456011,,,,
Algeria,1985,22.132905,Africa,Northern Africa,1,0,0,0,,61.01283906,0.036090218,,0.553707,1.34417212,0.006876774,0,0.347593695,0.944267687,42.66352233,,,,
Algeria,1986,22.882553,Africa,Northern Africa,1,0,0,0,,61.04868868,0.037053179,,0.606375,1.374819517,0.00266129,0,0.352876514,0.998965984,43.65622942,,,,
Algeria,1987,23.586101,Africa,Northern Africa,1,0,0,0,,61.05030563,0.044296343,,0.620235,1.551628113,0.005311936,0,0.356761873,1.026605151,43.52585242,,,,
Algeria,1988,24.243018,Africa,Northern Africa,1,0,0,0,,60.83122012,0.041658659,,0.6988905,1.622091889,0.001948065,0,0.357021362,1.099518585,45.35403078,,,,
Algeria,1989,24.889507,Africa,Northern Africa,1,0,0,0,,60.90511985,0.035210989,,0.657657,1.748993874,0.002405806,0,0.374171972,1.069445768,42.96773609,,,,
Algeria,1990,25.518074,Africa,Northern Africa,1,0,0,0,0,57.63604878,0.027591012,,0.7023555,1.85965097,0.001437097,0,0.402521819,1.133905428,44.43538443,0,0,0,0
Algeria,1991,26.133905,Africa,Northern Africa,1,0,0,0,0,58.10042744,0.028470241,,0.693693,2.00530982,0.003119032,0,0.398260027,1.1235423,42.99174961,0,0,0,0
Algeria,1992,26.748303,Africa,Northern Africa,1,0,0,0,0,57.73890279,0.033829343,,0.7162155,2.088040829,0.002118387,0,0.400653571,1.1528168,43.09868931,0,0,0,0
Algeria,1993,27.354327,Africa,Northern Africa,1,0,0,0,0,57.90943029,0.027549144,,0.6427575,2.114878178,0.003757742,0,0.398717552,1.072781938,39.21799788,0,0,0,0
Algeria,1994,27.937006,Africa,Northern Africa,1,0,0,0,0,57.79212542,0.02595816,,0.6774075,1.944391847,0.001767097,0,0.381783217,1.086915974,38.90595771,0,0,0,0
Algeria,1995,28.478022,Africa,Northern Africa,1,0,0,0,0,57.80012095,0.02595816,,0.7279965,2.213686705,0.002054516,0,0.371312231,1.127321407,39.58566388,0,0,0,0
Algeria,1996,28.984634,Africa,Northern Africa,1,0,0,0,0,57.6617456,0.012225456,,0.747747,2.349045992,0.001437097,0,0.354319483,1.115729035,38.49381142,0,0,0,0
Algeria,1997,29.476031,Africa,Northern Africa,1,0,0,0,0,57.67148885,0.021436416,,0.698544,2.69491744,0.000798387,0,0.351516306,1.072295109,36.37854463,0,0,0,0
Algeria,1998,29.924668,Africa,Northern Africa,1,0,0,0,0,58.02436895,0.022943664,,0.7224525,2.885835648,0.00228871,0,0.362371504,1.110056378,37.09502736,0,0,0,0
Algeria,1999,30.346083,Africa,Northern Africa,1,0,0,0,0,57.46547702,0.024576517,,0.7383915,3.243848801,0.002160968,0,0.35603404,1.121163025,36.94588936,0,0,0,0
Algeria,2000,30.774621,Africa,Northern Africa,1,0,0,0,0,57.96871803,0.02030598,,0.687646575,3.307990789,0.000574839,,0.371276915,1.079804309,35.08749332,0,0,0,0
Algeria,2001,31.200985,Africa,Northern Africa,1,0,0,0,0,58.0311742,0.023446079,,0.71035965,3.11301136,0.000729747,,0.384391189,1.118926664,35.86190194,0,0,0,0
Algeria,2002,31.624696,Africa,Northern Africa,1,0,0,0,0,58.54547998,0.03077298,,0.70141995,3.201897144,0.000598945,,0.426230013,1.159021889,36.64926577,0,0,0,0
Algeria,2003,32.055884,Africa,Northern Africa,1,0,0,0,0,58.49891051,0.025372008,,0.741354075,3.37887311,0.002766718,,0.443426818,1.212919619,37.83765935,0,0,0,0
Algeria,2004,32.510186,Africa,Northern Africa,1,0,0,0,0,59.01118063,0.030270563,,0.762837075,3.313977718,0.002603861,,0.463488579,1.259200078,38.73247843,0,0,0,0
Algeria,2005,32.95669,Africa,Northern Africa,1,0,0,0,0,58.35489512,0.024869593,,0.80481555,3.056823015,0.005724193,,0.483168185,1.318577521,40.00940388,0,0,0,0
Algeria,2006,33.43508,Africa,Northern Africa,1,0,0,0,0,59.18815107,0.036927577,,0.822591,2.926781654,0.002228976,,0.503444612,1.365192165,40.83113201,0,0,0,0
Algeria,2007,33.983828,Africa,Northern Africa,1,0,0,0,0,59.23312331,0.031694077,,0.841704532,2.939255476,0.002300552,,0.563004017,1.438703178,42.33493585,0,0,0,0
Algeria,2008,34.569592,Africa,Northern Africa,1,0,0,0,0,59.43204026,0.031694077,,0.87855075,2.973628283,0.002862887,,0.611697257,1.524804971,44.10827211,0,0,0,0
Algeria,2009,35.196037,Africa,Northern Africa,1,0,0,0,0,59.20734244,0.020347849,,0.94362345,2.756407499,0.003438387,,0.648483932,1.615893618,45.91123761,0,0,0,0
Algeria,2010,35.856344,Africa,Northern Africa,1,0,0,0,0,59.85795316,0.01297908,,0.9117801,2.786275864,0.001728631,,0.653802872,1.58038161,44.07536948,9.09E-05,9.09E-05,9.09E-05,0
Algeria,2011,36.543542,Africa,Northern Africa,1,0,0,0,0,60.14862076,0.0115137,,0.96469065,2.865555048,0.003753977,,0.692019522,1.672157789,45.75795606,0.00017994,0.00017994,0.00017994,0
Algeria,2012,37.260562,Africa,Northern Africa,1,0,0,0,0,59.57294525,0.012225456,,1.0754667,2.823975086,0.003839806,,0.735822976,1.82761872,49.04968207,0.000263782,0.000263782,0.000263782,0
Algeria,2013,38.000626,Africa,Northern Africa,1,0,0,0,0,59.71703056,0.006615144,,1.15637445,2.856199503,0.000971339,,0.768875003,1.933116545,50.87065,0.000280609,0.000280609,0.000280609,0
Algeria,2014,38.760168,Africa,Northern Africa,1,0,0,0,0,58.62706232,0.007494372,,1.2993057,2.886206388,0.001882281,,0.798930526,2.108207797,54.39109028,0.000594918,0.000594918,0.000585165,9.75E-06
Algeria,2015,39.543154,Africa,Northern Africa,1,0,0,0,0,58.01345115,0.005568444,,1.36521,2.930800915,0.001405732,,0.850134552,2.223065219,56.21871282,0.000746492,0.000746492,0.000562293,0.000184199
Algeria,2016,40.339329,Africa,Northern Africa,1,0,0,0,0,57.49033498,0.002051532,,1.389465,3.290121555,0.000693888,,0.826429844,2.221185022,55.06251783,0.002544758,0.002544758,0.002361147,0.000183611
Algeria,2017,41.136546,Africa,Northern Africa,1,0,0,0,0,58.21494935,0.007619976,,1.42065,3.347155333,0.000536516,,0.811843634,2.245660803,54.59040736,0.005010678,0.005010678,0.004828645,0.000182032
Algeria,2018,41.927007,Africa,Northern Africa,1,0,0,0,0,56.94604207,0.020934001,,1.562715,3.378375053,0.00111438,,0.820029259,2.41063123,57.49590545,0.005838591,0.005838591,0.005743345,9.52E-05
Algeria,2019,42.705368,Africa,Northern Africa,1,0,0,0,0,56.96553874,0.017291484,,1.6219665,3.130280972,0.001442404,,0.853024662,2.499655988,58.53259449,0.005930938,0.005930938,0.005836043,9.49E-05
Algeria,2020,43.451666,Africa,Northern Africa,1,0,0,0,0,56.80289197,0.005484708,,1.56060135,2.931286097,0.00046895,,0.762931585,2.336035823,53.76170901,0.00654923,0.00654923,0.006476429,7.28E-05
Algeria,2021,44.177969,Africa,Northern Africa,1,0,0,0,0,56.8619761,0.011178756,,1.717254,3.639532089,8.76E-05,,0.796172559,2.531046737,57.29205742,0.006353815,0.006353815,0.006254904,9.89E-05
Algeria,2022,44.903225,Africa,Northern Africa,1,0,0,0,0,57.34304917,0.005389124,,1.5939,3.534300089,0.000720633,,0.859023929,2.465531114,54.90766229,0.006497428,0.006497428,0.006398879,9.85E-05
Angola,1965,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1966,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1967,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1968,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1969,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1970,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1971,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1972,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1973,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1974,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1975,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1976,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1977,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1978,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1979,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1980,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1981,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1982,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1983,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1984,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1985,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1986,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1987,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1988,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1989,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1990,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1991,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1992,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1993,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1994,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1995,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1996,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1997,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1998,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,1999,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2000,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2001,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2002,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2003,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2004,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2005,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2006,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2007,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2008,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2009,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2010,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2011,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2012,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2013,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2014,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2015,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2016,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2017,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2018,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2019,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2020,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2021,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Angola,2022,,Africa,Middle Africa,1,0,0,0,,,,,,,,,,,,,,,
Argentina,1965,22.053661,S. & Cent. America,South America,0,0,0,0,0,69.47500184,0.030438177,,0.1484424,,0.013041561,0,0.990777314,1.182699452,53.62825934,0,0,,
Argentina,1966,22.403116,S. & Cent. America,South America,0,0,0,0,0,69.2231263,0.025098545,,0.16076592,,0.013209903,0,1.021954775,1.221029143,54.50264789,0,0,,
Argentina,1967,22.757014,S. & Cent. America,South America,0,0,0,0,0,69.12265066,0.028225429,,0.16811802,,0.013526781,0,1.04664588,1.256516111,55.21445435,0,0,,
Argentina,1968,23.112971,S. & Cent. America,South America,0,0,0,0,0,68.7662025,0.027428526,,0.18719847,,0.015942985,0,1.068470001,1.299039983,56.20393773,0,0,,
Argentina,1969,23.472028,S. & Cent. America,South America,0,0,0,0,0,68.67235161,0.032839812,,0.18649827,,0.014299175,0,1.108841181,1.342478438,57.19482091,0,0,,
Argentina,1970,23.842803,S. & Cent. America,South America,0,0,0,0,0.000646328,67.50399933,0.042201355,,0.2107602,0.210760206,0.016575871,0,1.002367735,1.272551489,53.37256231,0.000646328,0.000646328,,
Argentina,1971,24.223379,S. & Cent. America,South America,0,0,0,0,0.000677918,67.31093749,0.036999151,,0.22752999,0.227757558,0.016458998,0,1.067404032,1.349070088,55.69289438,0.000677918,0.000677918,,
Argentina,1972,24.612794,S. & Cent. America,South America,0,0,0,0,0.000873702,67.05164242,0.031144662,,0.25532793,0.216501847,0.015995912,0,1.06267035,1.366012556,55.50010113,0.000873702,0.000873702,,
Argentina,1973,25.020588,S. & Cent. America,South America,0,0,0,0,0.000689174,66.51143252,0.034187481,,0.29054799,0.235757336,0.031908121,0,1.069915175,1.427247941,57.04294165,0.000689174,0.000689174,,
Argentina,1974,25.449754,S. & Cent. America,South America,0,0,0,0,0.000701045,65.44904319,0.042573318,,0.30752784,0.25375247,0.053168993,0.010582795,1.069646358,1.48420035,58.3188486,0.000701045,0.000701045,,
Argentina,1975,25.875558,S. & Cent. America,South America,0,0,0,0,0.000735373,64.27201437,0.041439384,,0.31509,0.269296914,0.055299215,0.025711291,1.010981083,1.449256345,56.00869923,0.000735373,0.000735373,,
Argentina,1976,26.290257,S. & Cent. America,South America,0,0,0,0,0.000700578,64.26471813,0.041913308,,0.3546513,0.256763339,0.053384442,0.026273118,1.044847488,1.521770234,57.88342938,0.000700578,0.000700578,,
Argentina,1977,26.71378,S. & Cent. America,South America,0,0,0,0,0.000735519,64.24378885,0.03963061,,0.3704058,0.265025705,0.06138831,0.016722042,1.100367785,1.589250066,59.4917704,0.000735519,0.000735519,,
Argentina,1978,27.146121,S. & Cent. America,South America,0,0,0,0,0.000735171,62.49671609,0.048309103,,0.3602529,0.273428112,0.082464002,0.029582797,1.070313334,1.591657307,58.6329556,0.000735171,0.000735171,,
Argentina,1979,27.584134,S. & Cent. America,South America,0,0,0,0,0.001091547,62.06625769,0.045006026,,0.3704058,0.2531223,0.113444559,0.027498925,1.151314616,1.708761473,61.94725828,0.001091547,0.001091547,,
Argentina,1980,28.024803,S. & Cent. America,South America,0,0,0,0,0.001137904,59.82038205,0.040120523,,0.4036653,0.293926448,0.161177114,0.023903226,1.069265127,1.699269195,60.63447421,0.001137904,0.001137904,,
Argentina,1981,28.471285,S. & Cent. America,South America,0,0,0,0,0.001000005,58.9614759,0.038017683,,0.4218705,0.305829853,0.156322002,0.028765591,1.002692819,1.6486686,57.90636426,0.001000005,0.001000005,,
Argentina,1982,28.922762,S. & Cent. America,South America,0,0,0,0,0.001321267,57.86075342,0.038397875,,0.4792869,0.342747897,0.187271759,0.019102151,0.954066038,1.679445989,58.066584,0.001321267,0.001321267,,
Argentina,1983,29.377137,S. & Cent. America,South America,0,0,0,0,0.00178097,57.23949361,0.034847867,,0.5153472,0.46003139,0.196068019,0.034782257,0.965922713,1.748749025,59.52755115,0.00178097,0.00178097,,
Argentina,1984,29.832197,S. & Cent. America,South America,0,0,0,0,0.00132144,55.72620901,0.025866805,,0.5486067,0.471934795,0.21160309,0.047408063,0.919632494,1.754438592,58.81023755,0.00132144,0.00132144,,
Argentina,1985,30.287112,S. & Cent. America,South America,0,0,0,0,0.001379106,54.58058537,0.038158581,,0.5605101,0.486288905,0.219855845,0.058899999,0.855024695,1.733828326,57.24640651,0.001379106,0.001379106,,
Argentina,1986,30.748326,S. & Cent. America,South America,0,0,0,0,0.001424888,54.59060262,0.043593656,,0.605673,0.543005109,0.223870367,0.058338173,0.899084568,1.831984652,59.57998012,0.001424888,0.001424888,,
Argentina,1987,31.216453,S. & Cent. America,South America,0,0,0,0,0.001217988,54.64446908,0.048382822,,0.6060231,0.530401528,0.233262286,0.066040322,0.959687352,1.91461387,61.33348558,0.001217988,0.001217988,,
Argentina,1988,31.690792,S. & Cent. America,South America,0,0,0,0,0.001413063,56.480988,0.049580459,,0.7079022,0.62877959,0.162436053,0.059226882,0.966097772,1.946656429,61.42656292,0.001413063,0.001413063,,
Argentina,1989,32.165766,S. & Cent. America,South America,0,0,0,0,0.001218163,57.11097489,0.053649966,,0.7436124,0.664839923,0.140381917,0.051473655,0.886850953,1.877187054,58.35978083,0.001218163,0.001218163,,
Argentina,1990,32.637657,S. & Cent. America,South America,0,0,0,0,0.001528678,54.28432746,0.044158075,,0.7103529,0.624578416,0.188559607,0.074375808,0.827903032,1.8468781,56.58733715,0.001528678,0.001528678,0,0
Argentina,1991,33.105763,S. & Cent. America,South America,0,0,0,0,0.001505537,54.79263932,0.038858443,,0.7233066,0.697749317,0.168930769,0.079227954,0.865020454,1.876849757,56.69253891,0.001505537,0.001505537,0,0
Argentina,1992,33.568285,S. & Cent. America,South America,0,0,0,0,0.00149379,54.07703799,0.043805391,,0.7821234,0.703350902,0.204015478,0.072332792,0.909742892,2.013513743,59.98262178,0.00149379,0.00149379,0,0
Argentina,1993,34.02724,S. & Cent. America,South America,0,0,0,0,0.001103169,51.76338768,0.029051954,,0.8258859,0.753415227,0.253017455,0.079166666,0.892008185,2.08023333,61.13435382,0.001103169,0.001103169,0,0
Argentina,1994,34.488696,S. & Cent. America,South America,0,0,0,0,0.001137752,52.0108063,0.025434386,,0.8489925,0.779672682,0.290471077,0.084120966,0.9413836,2.191540282,63.54372696,0.001137752,0.001137752,0,0
Argentina,1995,34.94611,S. & Cent. America,South America,0,0,0,0,0.001367726,52.58416176,0.026690949,,0.9449199,0.8756001,0.282135963,0.072179571,0.934357166,2.261651275,64.71825548,0.001367726,0.001367726,0,0
Argentina,1996,35.389362,S. & Cent. America,South America,0,0,0,0,0.002562939,53.40522322,0.027960539,,1.0842597,1.012839317,0.239214718,0.076194085,0.935368121,2.365662487,66.84671194,0.002665324,0.002665324,0,0.000102385
Argentina,1997,35.815971,S. & Cent. America,South America,0,0,0,0,0.002054281,52.23883139,0.02205977,,0.9991854,0.958573818,0.297262579,0.081322044,0.991079092,2.393118501,66.81707725,0.002209615,0.002209615,0,0.000155334
Argentina,1998,36.233195,S. & Cent. America,South America,0,0,0,0,0.002377604,53.24349889,0.029654674,,1.0681551,1.035945892,0.281836003,0.076132797,1.019827724,2.478330487,68.3994466,0.002724189,0.002724189,1.81E-07,0.000346404
Argentina,1999,36.653031,S. & Cent. America,South America,0,0,0,0,0.003010887,54.4570038,0.035587691,,1.1329236,1.210295677,0.227772281,0.072588176,1.033584714,2.505837874,68.36645716,0.003381413,0.003381413,2.77E-07,0.000370249
Argentina,2000,37.070774,S. & Cent. America,South America,0,0,0,0,0.004436212,52.23307481,0.027045531,,1.1626821,1.309724092,0.304188043,0.063098386,0.953776658,2.515597318,67.85931466,0.0048066,0.0048066,3.83E-07,0.000370005
Argentina,2001,37.480492,S. & Cent. America,South America,0,0,0,0,0.004171553,49.12391448,0.022164669,,1.0884609,1.300271392,0.386873275,0.071639828,0.883254647,2.457087371,65.55643322,0.004694051,0.004694051,4.55E-07,0.000522044
Argentina,2002,37.885028,S. & Cent. America,South America,0,0,0,0,0.006090498,49.23825291,0.016510667,,1.0597527,1.264211059,0.375957012,0.058694579,0.838327229,2.356104505,62.19091365,0.006862318,0.006862318,4.94E-07,0.000771325
Argentina,2003,38.278164,S. & Cent. America,South America,0,0,0,0,0.010119782,49.66674959,0.020137914,,1.2106458,1.436810374,0.352893114,0.075800806,0.855008304,2.525420273,65.97548078,0.010934335,0.010934335,6.79E-07,0.000813875
Argentina,2004,38.668796,S. & Cent. America,South America,0,0,0,0,0.009969396,51.13429304,0.034271348,,1.3251285,1.57124877,0.316015363,0.078334302,0.91687119,2.681342376,69.3412429,0.010721673,0.010721673,7.26E-07,0.000751551
Argentina,2005,39.070501,S. & Cent. America,South America,0,0,0,0,0.010532357,51.04079069,0.039461922,,1.414404,1.597506285,0.35270983,0.067986287,0.95999217,2.845826708,72.83824458,0.011272498,0.011272498,8.35E-07,0.000739307
Argentina,2006,39.47685,S. & Cent. America,South America,0,0,0,0,0.012024116,50.56087845,0.035725754,,1.463418,1.613960981,0.389407218,0.075894184,1.012770057,2.989953604,75.739417,0.012738392,0.012738392,9.22E-07,0.000713354
Argentina,2007,39.876112,S. & Cent. America,South America,0,0,0,0,0.012306156,52.71879006,0.051697299,,1.5376392,1.569498301,0.317803502,0.070858128,1.125391364,3.11632374,78.1501401,0.012934246,0.012934246,1.11E-06,0.000626982
Argentina,2008,40.273769,S. & Cent. America,South America,0,0,0,0,0.013859045,52.51689757,0.063057847,,1.5547941,1.54254055,0.315622658,0.071777061,1.138304472,3.157841022,78.40937415,0.014284885,0.014284885,1.45E-06,0.000424386
Argentina,2009,40.684338,S. & Cent. America,South America,0,0,0,0,0.013663173,51.47812869,0.034635376,,1.506080098,1.450842857,0.348043054,0.078945905,1.087300301,3.069038967,75.43539155,0.014034233,0.014034233,7.65E-07,0.000370295
Argentina,2010,41.100123,S. & Cent. America,South America,0,0,0,0,0.015828568,52.4571483,0.048499487,,1.515146996,1.403891802,0.333335012,0.069132097,1.178768754,3.182289378,77.42773369,0.016082741,0.037407032,8.58E-07,0.000253315
Argentina,2011,41.52074,S. & Cent. America,South America,0,0,0,0,0.015968237,52.88077916,0.052627124,,1.578232393,1.357842445,0.309722275,0.060991347,1.223682642,3.272727729,78.82151736,0.01624834,0.047471949,1.60E-05,0.000264075
Argentina,2012,41.952365,S. & Cent. America,South America,0,0,0,0,0.016698971,53.50035814,0.049209051,,1.643911536,1.320883274,0.287880838,0.060640644,1.297841191,3.397343361,80.98097357,0.020430543,0.057860101,8.07E-05,0.003650896
Argentina,2013,42.388269,S. & Cent. America,South America,0,0,0,0,0.017547134,53.08817726,0.053781491,,1.656996803,1.244010687,0.321536511,0.0584394,1.377287388,3.533033351,83.34931891,0.022143127,0.064991758,0.000147899,0.004448093
Argentina,2014,42.824054,S. & Cent. America,South America,0,0,0,0,0.017040541,53.23207013,0.057210181,,1.661579246,1.241491675,0.316152006,0.051603884,1.367696166,3.527487748,82.3716444,0.023237782,0.073246265,0.000155498,0.006041742
Argentina,2015,43.257065,S. & Cent. America,South America,0,0,0,0,0.017092774,53.27447054,0.056930866,,1.679492458,1.277681231,0.313502073,0.065483786,1.396116138,3.588984192,82.9687403,0.022987325,0.077458872,0.000142347,0.005752205
Argentina,2016,43.668241,S. & Cent. America,South America,0,0,0,0,0.013526238,53.2193794,0.04387911,,1.735560403,1.342164874,0.286737591,0.076619253,1.353258014,3.572727103,81.81522822,0.018938873,0.076672733,0.000137554,0.005275082
Argentina,2017,44.054616,S. & Cent. America,South America,0,0,0,0,0.016797744,52.80694797,0.045091037,,1.738801028,1.337396026,0.302693635,0.055970322,1.337318778,3.56902964,81.01374984,0.022814235,0.08915484,0.000157285,0.005859206
Argentina,2018,44.413596,S. & Cent. America,South America,0,0,0,0,0.016286641,52.47977521,0.049352933,,1.753277083,1.419238448,0.30744198,0.062808603,1.276652217,3.543644221,79.78737459,0.030772375,0.094111405,0.001029897,0.013455837
